country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","26-04-2024 14:00:00",19.26777,72.97182,SO2,1,11,2
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB","26-04-2024 14:00:00",19.192056,72.9585188,CO,2,130,10
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB","26-04-2024 14:00:00",19.192056,72.9585188,OZONE,4,63,37
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","26-04-2024 14:00:00",19.222279,72.957979,PM2.5,16,42,24
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","26-04-2024 14:00:00",19.235581,73.159121,CO,12,60,22
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-04-2024 14:00:00",19.4458210,72.7988231,PM10,50,95,64
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-04-2024 14:00:00",19.4458210,72.7988231,NH3,9,9,9
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-04-2024 14:00:00",19.4458210,72.7988231,SO2,3,20,7
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","26-04-2024 14:00:00",24.8207389,93.9423085,PM10,20,105,36
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","26-04-2024 14:00:00",24.8207389,93.9423085,NH3,2,2,2
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-04-2024 14:00:00",25.5586,91.8985,SO2,39,52,41
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","26-04-2024 14:00:00",23.7176342,92.7192841,CO,12,22,17
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","26-04-2024 14:00:00",25.6635413,94.0989878,PM2.5,92,172,120
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","26-04-2024 14:00:00",25.6635413,94.0989878,PM10,89,123,104
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","26-04-2024 14:00:00",25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","26-04-2024 14:00:00",25.6635413,94.0989878,CO,8,20,12
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","26-04-2024 14:00:00",25.6635413,94.0989878,OZONE,13,48,21
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","26-04-2024 14:00:00",21.51161,86.89088,SO2,15,41,20
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-04-2024 14:00:00",22.1166054,85.3945546,OZONE,26,229,206
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-04-2024 14:00:00",21.941841,86.728318,PM10,NA,NA,NA
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-04-2024 14:00:00",21.941841,86.728318,CO,70,101,88
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-04-2024 14:00:00",21.941841,86.728318,OZONE,68,179,163
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","26-04-2024 14:00:00",20.240790,85.836784,NH3,2,4,3
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","26-04-2024 14:00:00",22.06156703,85.47409613,PM10,88,500,227
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","26-04-2024 14:00:00",22.06156703,85.47409613,NO2,11,17,13
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-04-2024 14:00:00",21.8004996,83.8396977,PM2.5,16,183,78
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-04-2024 14:00:00",21.8004996,83.8396977,SO2,33,37,34
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","26-04-2024 14:00:00",20.94185,86.11510,PM2.5,23,173,78
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","26-04-2024 14:00:00",20.94185,86.11510,NH3,2,5,3
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","26-04-2024 14:00:00",20.94185,86.11510,SO2,4,85,25
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","26-04-2024 14:00:00",21.643900,85.599355,SO2,5,7,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","26-04-2024 14:00:00",21.847279,85.416905,NO2,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","26-04-2024 14:00:00",21.847279,85.416905,OZONE,2,36,23
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","26-04-2024 14:00:00",22.265816,86.174829,SO2,13,18,15
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","26-04-2024 14:00:00",22.265816,86.174829,OZONE,8,59,35
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","26-04-2024 14:00:00",22.18972222,84.86277778,PM2.5,60,84,67
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","26-04-2024 14:00:00",22.18972222,84.86277778,SO2,11,14,12
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","26-04-2024 14:00:00",22.220833,84.809444,PM10,82,216,152
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","26-04-2024 14:00:00",22.220833,84.809444,OZONE,5,113,55
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","26-04-2024 14:00:00",21.606865,85.510538,PM10,94,150,117
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","26-04-2024 14:00:00",21.606865,85.510538,SO2,10,57,28
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","26-04-2024 14:00:00",20.9360711,85.1707021,SO2,57,78,69
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","26-04-2024 14:00:00",21.869985,85.167016,PM10,81,105,94
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-04-2024 14:00:00",11.9309,79.8027,PM2.5,2,52,20
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-04-2024 14:00:00",31.620000,74.876512,PM10,65,99,82
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","26-04-2024 14:00:00","30.736056 ",76.209694,CO,8,16,12
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-04-2024 14:00:00",30.9028,75.8086,PM2.5,42,171,107
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-04-2024 14:00:00",30.9028,75.8086,NO2,23,23,23
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-04-2024 14:00:00",30.649961,76.331442,SO2,4,35,14
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-04-2024 14:00:00",30.349388,76.366642,PM10,79,128,100
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-04-2024 14:00:00",30.349388,76.366642,NO2,21,26,24
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-04-2024 14:00:00",30.349388,76.366642,SO2,3,45,18
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-04-2024 14:00:00",30.349388,76.366642,CO,20,64,29
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-04-2024 14:00:00",30.349388,76.366642,OZONE,22,97,59
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-04-2024 14:00:00",27.554793,76.611536,PM2.5,34,105,59
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-04-2024 14:00:00",27.554793,76.611536,CO,25,88,43
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","26-04-2024 14:00:00",23.555190,74.440010,NH3,2,3,2
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","26-04-2024 14:00:00",25.106006,76.469948,NO2,8,109,32
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","26-04-2024 14:00:00",25.106006,76.469948,SO2,10,25,17
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","26-04-2024 14:00:00",25.747299,71.393989,PM10,44,136,79
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","26-04-2024 14:00:00",25.747299,71.393989,NO2,7,15,9
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","26-04-2024 14:00:00",25.747299,71.393989,NH3,9,16,12
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","26-04-2024 14:00:00",25.747299,71.393989,SO2,4,9,6
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","26-04-2024 14:00:00",27.215415,77.50873,PM2.5,59,337,160
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","26-04-2024 14:00:00",27.215415,77.50873,OZONE,2,153,81
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","26-04-2024 14:00:00",25.339605,74.618883,PM10,NA,NA,NA
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-04-2024 14:00:00",28.194909,76.862296,PM2.5,73,325,246
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-04-2024 14:00:00",28.194909,76.862296,NO2,17,60,39
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-04-2024 14:00:00",28.194909,76.862296,SO2,25,43,32
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-04-2024 14:00:00",28.194909,76.862296,OZONE,4,88,48
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","26-04-2024 14:00:00",28.207266,76.829265,PM2.5,11,381,200
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","26-04-2024 14:00:00",28.207266,76.829265,PM10,90,425,256
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","26-04-2024 14:00:00",25.435774,75.644272,PM10,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","26-04-2024 14:00:00",24.892047,74.623527,OZONE,17,95,62
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","26-04-2024 14:00:00",28.296139,74.961696,PM2.5,17,64,41
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","26-04-2024 14:00:00",28.296139,74.961696,NO2,1,62,23
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","26-04-2024 14:00:00",26.895552,76.334753,NH3,4,12,6
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","26-04-2024 14:00:00",23.837789,73.714926,PM2.5,25,63,45
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","26-04-2024 14:00:00",23.837789,73.714926,NO2,13,16,14
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-04-2024 14:00:00",29.610750,74.283608,PM2.5,18,309,102
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-04-2024 14:00:00",29.610750,74.283608,CO,24,102,57
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","26-04-2024 14:00:00",26.902909,75.836858,PM2.5,34,144,81
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","26-04-2024 14:00:00",26.843698,75.766894,PM2.5,18,136,63
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","26-04-2024 14:00:00",26.9164092,75.7994901,PM2.5,48,156,81
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","26-04-2024 14:00:00",26.960669,75.771817,PM10,73,360,134
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","26-04-2024 14:00:00",26.960669,75.771817,SO2,5,104,16
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","26-04-2024 14:00:00",26.912329,70.909168,PM10,48,132,83
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","26-04-2024 14:00:00",26.912329,70.909168,CO,2,26,4
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-04-2024 14:00:00",28.108988,75.386577,PM10,43,191,103
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-04-2024 14:00:00",28.108988,75.386577,SO2,4,10,7
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","26-04-2024 14:00:00",26.268249,73.0193853,PM2.5,34,179,71
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","26-04-2024 14:00:00",26.268249,73.0193853,PM10,40,281,101
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","26-04-2024 14:00:00",26.268249,73.0193853,SO2,7,27,13
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","26-04-2024 14:00:00",26.295810,73.082283,NO2,4,49,16
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-04-2024 14:00:00",26.215415,73.070156,PM10,32,256,109
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","26-04-2024 14:00:00",26.358805,73.047444,NO2,15,69,27
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","26-04-2024 14:00:00",26.358805,73.047444,NH3,5,10,7
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","26-04-2024 14:00:00",26.253384,72.976571,SO2,3,10,6
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","26-04-2024 14:00:00",26.253384,72.976571,CO,4,36,12
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","26-04-2024 14:00:00",25.196024,75.855668,OZONE,2,168,62
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","26-04-2024 14:00:00",25.14389,75.821256,SO2,7,66,14
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","26-04-2024 14:00:00",25.14389,75.821256,CO,13,44,22
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","26-04-2024 14:00:00",27.213494,73.734444,PM2.5,17,72,34
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","26-04-2024 14:00:00",24.041198,74.780702,PM2.5,22,375,62
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","26-04-2024 14:00:00",25.036360,73.883502,SO2,NA,NA,NA
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","26-04-2024 14:00:00",26.031443,76.359327,PM10,65,244,127
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","26-04-2024 14:00:00",26.031443,76.359327,NO2,3,55,20
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","26-04-2024 14:00:00",27.608912,75.153302,NH3,4,10,7
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-04-2024 14:00:00",24.885261,72.857549,PM2.5,23,43,34
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-04-2024 14:00:00",24.885261,72.857549,CO,8,28,13
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-04-2024 14:00:00",24.885261,72.857549,OZONE,17,94,53
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-04-2024 14:00:00",29.931624,73.864511,PM2.5,68,348,214
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-04-2024 14:00:00",29.931624,73.864511,NO2,36,113,77
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","26-04-2024 14:00:00",26.159933,75.780517,SO2,3,18,8
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-04-2024 14:00:00",27.338530,88.614099,PM10,59,78,68
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-04-2024 14:00:00",27.338530,88.614099,NO2,1,6,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","26-04-2024 14:00:00",13.1278,80.2642,OZONE,1,10,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-04-2024 14:00:00",13.164544,80.26285,NH3,4,5,4
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-04-2024 14:00:00",13.164544,80.26285,SO2,2,7,5
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-04-2024 14:00:00",13.164544,80.26285,OZONE,11,18,15
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-04-2024 14:00:00",12.9533,80.2357,NO2,4,10,6
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-04-2024 14:00:00",13.1036,80.2909,SO2,1,8,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-04-2024 14:00:00",13.1036,80.2909,CO,16,38,25
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-04-2024 14:00:00",13.1036,80.2909,OZONE,9,10,9
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-04-2024 14:00:00",13.0052189,80.2398125,NO2,11,24,15
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-04-2024 14:00:00",13.0052189,80.2398125,NH3,12,15,13
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-04-2024 14:00:00",13.0052189,80.2398125,SO2,10,11,11
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","26-04-2024 14:00:00",11.6829898,79.7532099,NO2,1,3,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","26-04-2024 14:00:00",13.4127,80.1081,PM2.5,29,152,67
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","26-04-2024 14:00:00",13.4127,80.1081,NH3,1,2,2
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","26-04-2024 14:00:00",12.864618,79.659968,PM2.5,NA,NA,NA
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","26-04-2024 14:00:00",12.864618,79.659968,SO2,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","26-04-2024 14:00:00",11.4068288,76.7138973,OZONE,5,5,5
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","26-04-2024 14:00:00",10.681158,78.741746,PM10,22,48,35
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","26-04-2024 14:00:00",10.681158,78.741746,CO,2,16,6
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","26-04-2024 14:00:00",11.679111,78.125052,NH3,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","26-04-2024 14:00:00",11.679111,78.125052,CO,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","26-04-2024 14:00:00","8.816428 ",78.099039,NO2,30,59,43
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","26-04-2024 14:00:00",11.0973603,77.3228673,PM10,NA,NA,NA
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","26-04-2024 14:00:00",12.909494,79.131861,PM2.5,16,91,48
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","26-04-2024 14:00:00",12.909494,79.131861,OZONE,NA,NA,NA
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","26-04-2024 14:00:00",9.559382,77.948828,PM10,48,105,72
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","26-04-2024 14:00:00",9.559382,77.948828,OZONE,6,6,6
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","26-04-2024 14:00:00",17.540891,78.358528,NO2,24,59,42
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-04-2024 14:00:00",17.460103,78.334361,NH3,2,9,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-04-2024 14:00:00",17.470431,78.566959,CO,5,23,16
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-04-2024 14:00:00",17.470431,78.566959,OZONE,5,65,37
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-04-2024 14:00:00",17.518400,78.278777,CO,20,101,30
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-04-2024 14:00:00",17.585705,78.126199,OZONE,22,40,22
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-04-2024 14:00:00",17.393559,78.339194,NO2,8,11,9
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-04-2024 14:00:00",17.393559,78.339194,CO,20,28,24
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","26-04-2024 14:00:00",17.544899,78.486949,PM2.5,32,62,42
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-04-2024 14:00:00",17.429398,78.569354,NO2,11,16,15
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-04-2024 14:00:00",17.528544,78.286195,SO2,8,10,9
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-04-2024 14:00:00",17.4559458,78.4332152,SO2,2,42,9
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-04-2024 14:00:00",17.417094,78.457437,PM2.5,59,172,106
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-04-2024 14:00:00",17.349694,78.451437,SO2,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-04-2024 14:00:00",23.8175497,91.2726974,PM2.5,62,152,87
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-04-2024 14:00:00",23.8175497,91.2726974,NH3,2,3,2
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-04-2024 14:00:00",23.8175497,91.2726974,SO2,30,31,30
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-04-2024 14:00:00",27.23711,78.01936,CO,6,20,16
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-04-2024 14:00:00",27.23711,78.01936,OZONE,1,76,40
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-04-2024 14:00:00",27.106972,78.000111,PM10,10,79,39
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-04-2024 14:00:00",27.19412,77.96237,PM2.5,10,73,27
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","26-04-2024 14:00:00",27.169338,78.03582,PM2.5,19,170,57
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-04-2024 14:00:00",27.19862,77.92066,PM2.5,17,209,60
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-04-2024 14:00:00",27.19862,77.92066,PM10,63,389,122
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-04-2024 14:00:00",27.19862,77.92066,CO,9,20,15
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-04-2024 14:00:00",28.964949,77.278761,NO2,21,86,44
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-04-2024 14:00:00",28.964949,77.278761,SO2,9,115,68
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","26-04-2024 14:00:00",28.359581,79.414455,PM10,9,18,12
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","26-04-2024 14:00:00",28.359581,79.414455,OZONE,1,9,4
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-04-2024 14:00:00",28.406963,77.849831,NH3,10,20,13
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-04-2024 14:00:00",28.406963,77.849831,OZONE,3,164,82
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-04-2024 14:00:00",27.168897,78.376960,SO2,20,29,22
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-04-2024 14:00:00",27.168897,78.376960,OZONE,17,19,18
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-04-2024 14:00:00",27.1594,78.3953,PM2.5,34,168,80
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-04-2024 14:00:00",27.1594,78.3953,PM10,26,100,57
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-04-2024 14:00:00",27.1594,78.3953,NO2,11,14,14
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-04-2024 14:00:00",27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.646233,77.358075,NH3,5,10,7
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.757294,77.278792,SO2,2,28,12
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.757294,77.278792,CO,25,103,62
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.757294,77.278792,OZONE,3,185,177
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.6603346,77.3572563,PM2.5,13,233,108
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.6603346,77.3572563,NH3,1,5,3
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-04-2024 14:00:00",28.47272,77.482000,CO,36,113,62
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-04-2024 14:00:00",28.557054,77.453663,NH3,4,6,5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-04-2024 14:00:00",28.725645,77.749675,PM2.5,12,202,85
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-04-2024 14:00:00",28.725645,77.749675,OZONE,10,80,48
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-04-2024 14:00:00",26.509954,80.249612,PM2.5,23,186,83
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-04-2024 14:00:00",26.509954,80.249612,NO2,17,17,17
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-04-2024 14:00:00",26.4703136,80.3229863,OZONE,21,203,66
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","26-04-2024 14:00:00",26.766433,80.927299,PM10,93,168,131
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","26-04-2024 14:00:00",26.766433,80.927299,OZONE,1,94,64
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-04-2024 14:00:00",26.90723,80.98579,PM10,70,125,100
